Provider Number,Hospital Name,Address 1,Address 2,Address 3,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location,Lat,Long
490059,BON SECOURS ST MARYS HOSPITAL,5801 BREMO RD,,,RICHMOND,VA,23226,HENRICO,8042852011,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"5801 BREMO RD
RICHMOND, VA 23226
(37.585022995000486, -77.51256760599966)",37.58502299500048,-77.51256760599966
490060,CLINCH VALLEY MEDICAL CENTER,2949 WEST FRONT STREET,,,RICHLANDS,VA,24641,TAZEWELL,2765966000,Acute Care Hospitals,Proprietary,TRUE,"2949 WEST FRONT STREET
RICHLANDS, VA 24641
(37.09401351100047, -81.81897709399965)",37.0940135110004,-81.81897709399965
490063,INOVA FAIRFAX HOSPITAL,"8110 GATEHOUSE ROAD, 400 WEST",,,FALLS CHURCH,VA,22042,FAIRFAX,7037763332,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"8110 GATEHOUSE ROAD, 400 WEST
FALLS CHURCH, VA 22042
(38.868856921000486, -77.22469050999968)",38.86885692100048,-77.22469050999968
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,100 SENTARA CIRCLE,,,WILLIAMSBURG,VA,23188,JAMES CITY,7579846000,Acute Care Hospitals,Government - Local,TRUE,"100 SENTARA CIRCLE
WILLIAMSBURG, VA 23188
(37.337794371000484, -76.73909088199963)",37.33779437100048,-76.73909088199963
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,200 MEDICAL PARK BOULEVARD,,,PETERSBURG,VA,23805,PETERSBURG CITY,8047655000,Acute Care Hospitals,Proprietary,TRUE,"200 MEDICAL PARK BOULEVARD
PETERSBURG, VA 23805
(37.183710567000446, -77.36137863899967)",37.18371056700044,-77.36137863899967
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,8260 ATLEE ROAD,,,MECHANICSVILLE,VA,23116,HANOVER,8047646000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"8260 ATLEE ROAD
MECHANICSVILLE, VA 23116
(37.62805880600047, -77.38848961499963)",37.6280588060004,-77.38848961499963
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,,,HAMPTON,VA,23667,,7577229961,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,FALSE,"100 EMANCIPATION DRIVE
HAMPTON, VA 23667
(37.01529975000045, -76.33326216499967)",37.0152997500004,-76.33326216499967
490075,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET,,,DANVILLE,VA,24541,DANVILLE CITY,4347992100,Acute Care Hospitals,Proprietary,TRUE,"142 SOUTH MAIN STREET
DANVILLE, VA 24541
(36.577334678000454, -79.40471309499964)",36.57733467800045,-79.40471309499964
490077,MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,,,CHARLOTTESVILLE,VA,22911,ALBEMARLE,4346547000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"500 MARTHA JEFFERSON DRIVE
CHARLOTTESVILLE, VA 22911
(38.02454991300044, -78.44363924399966)",38.0245499130004,-78.44363924399966
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,320 HOSPITAL DRIVE,,,MARTINSVILLE,VA,24115,HENRY,2766667200,Acute Care Hospitals,Proprietary,TRUE,"320 HOSPITAL DRIVE
MARTINSVILLE, VA 24115
(36.69853181400049, -79.86538966099965)",36.6985318140004,-79.86538966099965
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,,,TAPPAHANNOCK,VA,22560,ESSEX,8044436189,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"618 HOSPITAL ROAD
TAPPAHANNOCK, VA 22560
(37.90033629700048, -76.87905659599966)",37.9003362970004,-76.87905659599966
490088,BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,,,BEDFORD,VA,24523,Bedford City,5405862441,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1613 OAKWOOD STREET
BEDFORD, VA 24523
(37.35090696900045, -79.51654432899966)",37.3509069690004,-79.51654432899966
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVENUE,,,ROCKY MOUNT,VA,24151,FRANKLIN,5404835277,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"180 FLOYD AVENUE
ROCKY MOUNT, VA 24151
(36.995021118000466, -79.89103093599965)",36.99502111800046,-79.89103093599965
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",800 OAK STREET,,,FARMVILLE,VA,23901,PRINCE EDWARD,4343928811,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"800 OAK STREET
FARMVILLE, VA 23901
(37.30371251600047, -78.40371463999963)",37.3037125160004,-78.40371463999963
490092,SOUTHAMPTON MEMORIAL HOSPITAL,100 FAIRVIEW DRIVE - PO BOX 817,,,FRANKLIN,VA,23851,FRANKLIN CITY,7575696100,Acute Care Hospitals,Proprietary,TRUE,"100 FAIRVIEW DRIVE - PO BOX 817
FRANKLIN, VA 23851
(36.690968747000454, -76.93617786599964)",36.69096874700045,-76.93617786599964
490093,SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,,,HAMPTON,VA,23666,HAMPTON CITY,7577361000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"3000 COLISEUM DRIVE
HAMPTON, VA 23666
(37.055482061000475, -76.39227681199964)",37.05548206100047,-76.39227681199964
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,1500 N. 28TH STREET,,,RICHMOND,VA,23223,RICHMOND CITY,8042251700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1500 N. 28TH STREET
RICHMOND, VA 23223
(37.54024075900048, -77.40625338999968)",37.5402407590004,-77.40625338999968
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,727 NORTH MAIN STREET,,,EMPORIA,VA,23847,Emporia City,4343484400,Acute Care Hospitals,Proprietary,TRUE,"727 NORTH MAIN STREET
EMPORIA, VA 23847
(36.702061356000456, -77.53575185799963)",36.70206135600045,-77.53575185799963
490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC",125 BUENA VISTA CIRCLE,,,SOUTH HILL,VA,23970,MECKLENBURG,4344473151,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"125 BUENA VISTA CIRCLE
SOUTH HILL, VA 23970
(36.73405462600044, -78.13300235799966)",36.7340546260004,-78.13300235799966
490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,,,FAIRFAX,VA,22033,FAIRFAX,7033914170,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"3600 JOSEPH SIEWICK DRIVE
FAIRFAX, VA 22033
(38.88590412800045, -77.38071278199965)",38.8859041280004,-77.38071278199965
490105,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,340 BAGLEY CIRCLE,,,MARION,VA,24354,SMYTH,2767831217,Acute Care Hospitals,Government - State,FALSE,"340 BAGLEY CIRCLE
MARION, VA 24354
(36.83393622900047, -81.51037138699968)",36.8339362290004,-81.51037138699968
490106,WESTERN STATE HOSPITAL,1301 RICHMOND AVENUE,,,STAUNTON,VA,24402,STAUNTON CITY,7033328000,Acute Care Hospitals,Government - State,FALSE,"1301 RICHMOND AVENUE
STAUNTON, VA 24402
(38.13078973900048, -79.03886756799966)",38.1307897390004,-79.03886756799966
490107,RESTON HOSPITAL CENTER,1850 TOWN CENTER PARKWAY,,,RESTON,VA,20190,FAIRFAX,7036899000,Acute Care Hospitals,Proprietary,TRUE,"1850 TOWN CENTER PARKWAY
RESTON, VA 20190
(38.961496646000455, -77.36289263899965)",38.96149664600045,-77.36289263899965
490109,EASTERN STATE HOSPITAL,4601 IRONBOUND ROAD,,,WILLIAMSBURG,VA,23188,JAMES CITY,7572535161,Acute Care Hospitals,Government - State,FALSE,"4601 IRONBOUND ROAD
WILLIAMSBURG, VA 23188
(37.28588155100044, -76.73422652299968)",37.2858815510004,-76.73422652299968
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,,,RICHMOND,VA,23249,,8046755000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,FALSE,"1201 BROAD ROCK BOULEVARD
RICHMOND, VA 23249
(37.49829489500047, -77.47029678399963)",37.4982948950004,-77.47029678399963
490110,LEWISGALE HOSPITAL MONTGOMERY,3700 SOUTH MAIN STREET,,,BLACKSBURG,VA,24060,MONTGOMERY,5409511111,Acute Care Hospitals,Proprietary,TRUE,"3700 SOUTH MAIN STREET
BLACKSBURG, VA 24060
(37.185546812000496, -80.40870793699963)",37.18554681200049,-80.40870793699963
490111,WYTHE COUNTY COMMUNITY HOSPITAL,600 WEST RIDGE ROAD,,,WYTHEVILLE,VA,24382,WYTHE,2762280200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"600 WEST RIDGE ROAD
WYTHEVILLE, VA 24382
(36.953377667000495, -81.09536700999968)",36.95337766700049,-81.09536700999968
490112,CJW MEDICAL CENTER,7101 JAHNKE ROAD,,,RICHMOND,VA,23235,CHESTERFIELD,8043302001,Acute Care Hospitals,Proprietary,TRUE,"7101 JAHNKE ROAD
RICHMOND, VA 23235
(37.51580283600049, -77.52534340199963)",37.5158028360004,-77.52534340199963
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,2300 OPITZ BOULEVARD,,,WOODBRIDGE,VA,22191,PRINCE WILLIAM,7035231000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"2300 OPITZ BOULEVARD
WOODBRIDGE, VA 22191
(38.63508763700048, -77.28535359999967)",38.6350876370004,-77.28535359999967
490114,WELLMONT LONESOME PINE HOSPITAL,1990 HOLTON AVENUE EAST,,,BIG STONE GAP,VA,24219,WISE,2765233111,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"1990 HOLTON AVENUE EAST
BIG STONE GAP, VA 24219
(36.87734331100046, -82.75511684299966)",36.8773433110004,-82.75511684299966
490115,TWIN COUNTY REGIONAL HOSPITAL,200 HOSPITAL DRIVE,,,GALAX,VA,24333,GALAX CITY,2762368181,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"200 HOSPITAL DRIVE
GALAX, VA 24333
(36.671742434000464, -80.92377995099963)",36.67174243400046,-80.92377995099963
490116,LEWISGALE HOSPITAL PULASKI,2400 LEE HIGHWAY,,,PULASKI,VA,24301,PULASKI,5409948100,Acute Care Hospitals,Proprietary,TRUE,"2400 LEE HIGHWAY
PULASKI, VA 24301
(37.06992712000044, -80.75704160399965)",37.0699271200004,-80.75704160399965
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,141 BEN BOLT AVENUE,,,TAZEWELL,VA,24651,TAZEWELL,2769888700,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"141 BEN BOLT AVENUE
TAZEWELL, VA 24651
(37.12582632300047, -81.48999065599963)",37.1258263230004,-81.48999065599963
490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,,,RICHMOND,VA,23229,HENRICO,8042894500,Acute Care Hospitals,Proprietary,TRUE,"1602 SKIPWITH ROAD
RICHMOND, VA 23229
(37.603629174000446, -77.53776548899964)",37.60362917400044,-77.53776548899964
490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,,,VIRGINIA BEACH,VA,23456,VIRGINIA BEACH CITY,7575071520,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"2025 GLENN MITCHELL DRIVE
VIRGINIA BEACH, VA 23456
(36.77563332400047, -76.09798656899966)",36.7756333240004,-76.09798656899966
49011F,SALEM VA MEDICAL CENTER,1970 BOULEVARD,,,SALEM,VA,24153,,5409822463,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,FALSE,"1970 BOULEVARD
SALEM, VA 24153
(37.290952598000445, -80.07604978399968)",37.29095259800044,-80.07604978399968
490120,CHESAPEAKE GENERAL HOSPITAL,"736 BATTLEFIELD BLVD, NORTH",,,CHESAPEAKE,VA,23320,CHESAPEAKE CITY,7573128121,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,"736 BATTLEFIELD BLVD, NORTH
CHESAPEAKE, VA 23320
(36.74632866200045, -76.24495166099967)",36.7463286620004,-76.24495166099967
490122,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,,,ALEXANDRIA,VA,22306,FAIRFAX,7036647105,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"2501 PARKERS LANE
ALEXANDRIA, VA 22306
(38.74064221700047, -77.07515643499966)",38.7406422170004,-77.07515643499966
490123,RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS ROAD,,,KILMARNOCK,VA,22482,LANCASTER,8044358000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"101 HARRIS ROAD
KILMARNOCK, VA 22482
(37.70036701000049, -76.38974691299967)",37.7003670100004,-76.38974691299967
490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7,,,LOW MOOR,VA,24457,ALLEGHANY,5408626011,Acute Care Hospitals,Proprietary,TRUE,"ONE ARH LANE - PO BOX 7
LOW MOOR, VA 24457
(37.79450397500045, -79.87738744199964)",37.7945039750004,-79.87738744199964
490127,BUCHANAN GENERAL HOSPITAL,1535 SLATE CREEK ROAD,,,GRUNDY,VA,24614,BUCHANAN,2769351000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1535 SLATE CREEK ROAD
GRUNDY, VA 24614
(37.28581530700046, -82.06670084699965)",37.2858153070004,-82.06670084699965
490130,RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL ROAD,,,GLOUCESTER,VA,23061,GLOUCESTER,8046938800,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"7519 HOSPITAL ROAD
GLOUCESTER, VA 23061
(37.41897894400046, -76.54347763599964)",37.4189789440004,-76.54347763599964
490134,PIEDMONT GERIATRIC HOSPITAL,5001 E PATRICK HENRY HWY - HIGHWAY 360 AND 460,,,BURKEVILLE,VA,23922,NOTTOWAY,4347674401,Acute Care Hospitals,Government - State,FALSE,"5001 E PATRICK HENRY HWY - HIGHWAY 360 AND 460
BURKEVILLE, VA 23922
(37.19790430500046, -78.21869897299968)",37.1979043050004,-78.21869897299968
490135,CATAWBA HOSPITAL,PO BOX 200,,,CATAWBA,VA,24070,ROANOKE,7033754201,Acute Care Hospitals,Government - State,FALSE,"PO BOX 200
CATAWBA, VA 24070
(37.357153102000495, -80.20868976699967)",37.35715310200049,-80.20868976699967
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,"13700 ST FRANCIS BLVD, SUITE 100",,,MIDLOTHIAN,VA,23114,CHESTERFIELD,8045947400,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"13700 ST FRANCIS BLVD, SUITE 100
MIDLOTHIAN, VA 23114
(37.466333603000464, -77.65901586499967)",37.46633360300046,-77.65901586499967
490140,"STAFFORD HOSPITAL, LLC","101 HOSPITAL CENTER BOULEVARD, SUITE 307",,,STAFFORD,VA,22554,STAFFORD,5407419000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"101 HOSPITAL CENTER BOULEVARD, SUITE 307
STAFFORD, VA 22554
(38.41404838800048, -77.40754439599965)",38.4140483880004,-77.40754439599965
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,,,FREDERICKSBURG,VA,22408,SPOTSYLVANIA,5404984000,Acute Care Hospitals,Proprietary,TRUE,"4600 SPOTSYLVANIA PARKWAY
FREDERICKSBURG, VA 22408
(38.219456429000445, -77.49658865399965)",38.21945642900044,-77.49658865399965
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,1500 COMMONWEALTH AVENUE,,,WILLIAMSBURG,VA,23185,JAMES CITY,7573453000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1500 COMMONWEALTH AVENUE
WILLIAMSBURG, VA 23185
(37.260993785000494, -76.70833595599964)",37.26099378500049,-76.70833595599964
491300,BATH COMMUNITY HOSPITAL,106 PARK DRIVE- PO DRAWER Z,,,HOT SPRINGS,VA,24445,BATH,5408397000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,"106 PARK DRIVE- PO DRAWER Z
HOT SPRINGS, VA 24445
(37.99343950500048, -79.83175161599968)",37.9934395050004,-79.83175161599968
491302,CARILION GILES COMMUNITY HOSPITAL,159 HARTLEY WAY,,,PEARISBURG,VA,24134,GILES,5409216000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,"159 HARTLEY WAY
PEARISBURG, VA 24134
(37.332747602000495, -80.71101189499967)",37.33274760200049,-80.71101189499967
491303,DICKENSON COMMUNITY HOSPITAL,312 HOSPITAL DRIVE,,,CLINTWOOD,VA,24228,DICKENSON,2769260300,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,"312 HOSPITAL DRIVE
CLINTWOOD, VA 24228
(37.15929066500047, -82.44757777899969)",37.1592906650004,-82.44757777899969
491304,CARILION STONEWALL JACKSON HOSPITAL,1 HEALTH CIRCLE,,,LEXINGTON,VA,24450,LEXINGTON CITY,5404583503,Critical Access Hospitals,Voluntary non-profit - Other,TRUE,"1 HEALTH CIRCLE
LEXINGTON, VA 24450
(37.780400070000496, -79.44079995999965)",37.78040007000049,-79.44079995999965
491305,SHENANDOAH MEMORIAL HOSPITAL,759 SOUTH MAIN STREET,,,WOODSTOCK,VA,22664,SHENANDOAH,5404591100,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,"759 SOUTH MAIN STREET
WOODSTOCK, VA 22664
(38.871529205000456, -78.51395260399966)",38.87152920500045,-78.51395260399966
491306,"PIONEER HEALTH SERVICES OF PATRICK COUNTY,INC",18688 JEB STUART HIGHWAY,,,STUART,VA,24171,PATRICK,2766943151,Critical Access Hospitals,Proprietary,TRUE,"18688 JEB STUART HIGHWAY
STUART, VA 24171
(36.64689825100049, -80.25654606999967)",36.6468982510004,-80.25654606999967
491307,"PAGE MEMORIAL HOSPITAL, INC",200 MEMORIAL DRIVE,,,LURAY,VA,22835,PAGE,5407434561,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,"200 MEMORIAL DRIVE
LURAY, VA 22835
(38.66246500400047, -78.46977968599964)",38.6624650040004,-78.46977968599964
500001,NORTHWEST HOSPITAL,1550 NORTH 115TH STREET,,,SEATTLE,WA,98133,KING,2063640500,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"1550 NORTH 115TH STREET
SEATTLE, WA 98133
(47.712326703000485, -122.33927940999968)",47.71232670300048,-122.33927940999968
500002,PROVIDENCE ST MARY MEDICAL CENTER,401 W POPLAR ST,,,WALLA WALLA,WA,99362,WALLA WALLA,5095225900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"401 W POPLAR ST
WALLA WALLA, WA 99362
(46.06287099400049, -118.34326144999972)",46.0628709940004,-118.34326144999972
500003,SKAGIT VALLEY HOSPITAL,1415 KINCAID STREET,,,MOUNT VERNON,WA,98274,SKAGIT,3604244111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,"1415 KINCAID STREET
MOUNT VERNON, WA 98274
(48.41748743900047, -122.32444941899968)",48.4174874390004,-122.32444941899968
500005,VIRGINIA MASON MEDICAL CENTER,1100 NINTH AVENUE (PO BOX 900),,,SEATTLE,WA,98111,KING,2062236600,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1100 NINTH AVENUE (PO BOX 900)
SEATTLE, WA 98111
(47.609311498000466, -122.32815543599969)",47.60931149800046,-122.32815543599969
500007,ISLAND HOSPITAL,1211  24TH STREET,,,ANACORTES,WA,98221,SKAGIT,3602991300,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,"1211 24TH STREET
ANACORTES, WA 98221
(48.5028620490005, -122.61585917799971)",48.502862049000,-122.61585917799971
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST,,,SEATTLE,WA,98195,KING,2065983300,Acute Care Hospitals,Government - State,TRUE,"1959 NE PACIFIC ST
SEATTLE, WA 98195
(47.64988796300048, -122.30636413599973)",47.6498879630004,-122.30636413599973
500011,HIGHLINE MEDICAL CENTER,16251 SYLVESTER ROAD SW,,,BURIEN,WA,98166,KING,2062449970,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"16251 SYLVESTER ROAD SW
BURIEN, WA 98166
(47.456476558000475, -122.34177402099971)",47.45647655800047,-122.34177402099971
500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,110 SOUTH NINTH AVE,,,YAKIMA,WA,98902,YAKIMA,5095755102,Acute Care Hospitals,Proprietary,TRUE,"110 SOUTH NINTH AVE
YAKIMA, WA 98902
(46.57148594500046, -120.51867840599971)",46.5714859450004,-120.51867840599971
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,1321 COLBY AVENUE,,,EVERETT,WA,98201,SNOHOMISH,4252612000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"1321 COLBY AVENUE
EVERETT, WA 98201
(48.00021758200046, -122.20794852499972)",48.0002175820004,-122.20794852499972
500015,MULTICARE AUBURN MEDICAL CENTER,202 NORTH DIVISION STREET PLAZA ONE,,,AUBURN,WA,98001,KING,2538337711,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"202 NORTH DIVISION STREET PLAZA ONE
AUBURN, WA 98001
(47.309580077000476, -122.22977837799971)",47.30958007700047,-122.22977837799971
500016,CENTRAL WASHINGTON HOSPITAL,1201 SOUTH MILLER STREET,,,WENATCHEE,WA,98807,CHELAN,5096621511,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"1201 SOUTH MILLER STREET
WENATCHEE, WA 98807
(47.40769064200049, -120.32451939399971)",47.4076906420004,-120.32451939399971
500019,PROVIDENCE CENTRALIA HOSPITAL,914 S SCHEUBER ROAD,,,CENTRALIA,WA,98531,LEWIS,3607362803,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"914 S SCHEUBER ROAD
CENTRALIA, WA 98531
(46.71220578200047, -122.9869290959997)",46.7122057820004,-122.9869290959997
500021,ST CLARE HOSPITAL,11315 BRIDGEPORT WAY S W,,,LAKEWOOD,WA,98499,PIERCE,2535881711,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"11315 BRIDGEPORT WAY S W
LAKEWOOD, WA 98499
(47.15478073100047, -122.50442855999972)",47.1547807310004,-122.50442855999972
500024,PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,,,OLYMPIA,WA,98506,THURSTON,3604919480,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"413 LILLY ROAD NE
OLYMPIA, WA 98506
(47.05132995800045, -122.84443919499972)",47.0513299580004,-122.84443919499972
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,500 17TH AVENUE,,,SEATTLE,WA,98122,KING,2063202000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"500 17TH AVENUE
SEATTLE, WA 98122
(47.606258454000454, -122.3101877529997)",47.60625845400045,-122.3101877529997
500026,SWEDISH EDMONDS HOSPITAL,21601 76TH AVENUE WEST,,,EDMONDS,WA,98026,SNOHOMISH,4256404000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"21601 76TH AVENUE WEST
EDMONDS, WA 98026
(47.80381049800047, -122.3356480109997)",47.8038104980004,-122.3356480109997
500027,SWEDISH MEDICAL CENTER,747 BROADWAY,,,SEATTLE,WA,98122,KING,2063866000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"747 BROADWAY
SEATTLE, WA 98122
(47.608579533000466, -122.32080972799969)",47.60857953300046,-122.32080972799969
500030,PEACEHEALTH ST JOSEPH MEDICAL CENTER,2901 SQUALICUM PARKWAY,,,BELLINGHAM,WA,98225,WHATCOM,3607345400,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"2901 SQUALICUM PARKWAY
BELLINGHAM, WA 98225
(48.772364869000455, -122.4749985679997)",48.77236486900045,-122.4749985679997
500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DRIVE,,,ABERDEEN,WA,98520,GRAYS HARBOR,3605328330,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"915 ANDERSON DRIVE
ABERDEEN, WA 98520
(46.979348925000465, -123.84642991599969)",46.97934892500046,-123.84642991599969
500033,SAMARITAN HOSPITAL,801 EAST WHEELER ROAD,,,MOSES LAKE,WA,98837,GRANT,5097655606,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,"801 EAST WHEELER ROAD
MOSES LAKE, WA 98837
(47.131069338000486, -119.2654484359997)",47.13106933800048,-119.2654484359997
500036,YAKIMA VALLEY MEMORIAL HOSPITAL,2811 TIETON DRIVE,,,YAKIMA,WA,98902,YAKIMA,5095758000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"2811 TIETON DRIVE
YAKIMA, WA 98902
(46.592746985000474, -120.54739921599969)",46.59274698500047,-120.54739921599969
500037,TOPPENISH COMMUNITY HOSPITAL,502 W FOURTH AVE,,,TOPPENISH,WA,98948,YAKIMA,5098651520,Acute Care Hospitals,Proprietary,TRUE,"502 W FOURTH AVE
TOPPENISH, WA 98948
(46.371332278000466, -120.31662885699973)",46.37133227800046,-120.31662885699973
500039,HARRISON MEDICAL CENTER,2520 CHERRY AVENUE,,,BREMERTON,WA,98310,KITSAP,3603773911,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"2520 CHERRY AVENUE
BREMERTON, WA 98310
(47.58234841400048, -122.6259787729997)",47.5823484140004,-122.6259787729997
500041,PEACHEALTH ST JOHN MEDICAL CENTER,1615 DELAWARE STREET,,,LONGVIEW,WA,98632,COWLITZ,3604142000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"1615 DELAWARE STREET
LONGVIEW, WA 98632
(46.13101320900046, -122.9413668359997)",46.1310132090004,-122.9413668359997
500044,DEACONESS HOSPITAL,W 800 FIFTH AVENUE,,,SPOKANE,WA,99210,SPOKANE,5094735800,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"W 800 FIFTH AVENUE
SPOKANE, WA 99210
(47.62261964600049, -117.5095973929997)",47.6226196460004,-117.5095973929997
